IAI(id) towaru,Kod producenta (ten z produktu prawdziwy),Opis Polski,Opis Niemiecki
zooart-3049-0,7613035394902,"Purina Cat Chow Special Care Sensitive 15kg Skład

Zboża (40% pełnoziarniste*)
Mięso i produkty pochodzenia zwierzęcego
Ryby i produkty rybne (20%**)
Roślinne ekstrakty białkowe
Oleje i tłuszcze
Produkty pochodzenia roślinnego (2.7% suszona pulpa buraczana, 0.07% suszona pietruszka - odpowiednik 0.4% pietruszki*)
Warzywa* (2% suszony korzeń cykorii, 0.07% suszona marchew - odpowiednik 0.4% marchwi, 0.07% suszony szpinak - odpowiednik 0.4% szpinaku)
Składniki mineralne
Drożdże* (0.3%)
Analiza Składu

Białko 32.0%
Oleje i tłuszcze surowe 11.0%
Kwasy tłuszczowe Omega-3 0.2%
Kwasy tłuszczowe Omega-6 1.8%
Popiół surowy 7.5%
Włókno surowe 2.5%
Dodatki

Wit A: 13500
Wit D3: 1 150
Wit E: 100
Fe (E1): 50
I (E2): 1,1
Cu (E4): 9
Mn (E5): 5
Zn (E6): 70
Se (E8): 0,05
Dawkowanie

Wielkość kota	Dzienna dawka
(g/dzień)
Mały (2 do 4 kg)	35 do 70 g
Średni (4 do 6 kg)	70 do 105 g",
zooart-3051-0,5997204514387,"Purina Cat Chow Special Care Urinary Tract Health 1,5kg Skład

Zboża (42% pełnoziarniste*)
Mięso i produkty pochodzenia zwierzęcego (20%**)
Roślinne ekstrakty białkowe
Oleje i tłuszcze (0.7% olej rybi)
Produkty pochodzenia roślinnego (2.7% suszona pulpa buraczana, 0.07% suszona pietruszka - odpowiednik 0.4% pietruszki*)
Warzywa* (2% suszony korzeń cykorii, 0.07% suszona marchew - odpowiednik 0.4% marchwi, 0.07% suszony szpinak - odpowiednik 0.4% szpinaku)
Składniki mineralne
Drożdże* (0.3%)
Analiza Składu

Białko 32.05
Oleje i tłuszcze 11.0%
Popiół surowy 7.5%
Włókno surowe 5.5%
Dodatki

Witamina A (17000 j.m./kg)
Witamina D3 (1410 j.m./kg)
Witamina E (120 j.m./kg)
Siarczan żelaza jednowodny (195 mg/kg)
Jodan wapnia bezwodny (3,2 mg/kg)
Siarczan miedzi pięciowodny (47 mg/kg)
Siarczan manganu jednowodny (21 mg/kg)
Siarczan cynku jednowodny (245 mg/kg)
Selenin sodu (0,3 mg/kg)
Witaminy B (150 mg/kg)
Przeciwutleniacze
Dawkowanie

Wielkość kota	Dzienna dawka
(g/dzień)
Mały (2 do 4 kg)	35 do 70 g
Średni (4 do 6 kg)	70 do 105 g",
zooart-3059-0,7613032233396,"Purina Cat Chow Special Care Sterilised Chicken 1,5kg Skład

Zboża (39% pełnoziarniste*)
Mięso i produkty pochodzenia zwierzęcego (20%**)
Roślinne ekstrakty białkowe
Oleje i tłuszcze
Produkty pochodzenia roślinnego (2.7% suszona pulpa buraczana, 0.07% suszona pietruszka - odpowiednik 0.4% pietruszki*)
Warzywa* (2% suszony korzeń cykorii, 0.07% suszona marchew - odpowiednik 0.4% marchwi, 0.07% suszony szpinak - odpowiednik 0.4% szpinaku)
Składniki mineralne
Drożdże* (0.3%)
Analiza Składu

Białko 35.0%
Oleje i tłuszcze 9.0%
Popiół surowy 7.5%
Włókno surowe 3.5%
Dodatki

Wit. A: 800
Wit. D3: 111
Wit. E: 212
Tauryna: 364
Siarczan żelaza (II)
Monohydrat: (Fe: 9,7)
Bezwodny jodan wapnia: (I: 0,2)
Pentahydrat siarczanu miedzi (II): (Cu: 0,7)
Jednowodny siarczan manganu: (Mn: 1,3)
Jednowodny siarczan cynku: (Zn: 13)
Aromaty
Dawkowanie

Wielkość kota	Dzienna dawka
(g/dzień)
Mały (2 do 4 kg)	35 do 60 g
Średni (4 do 6 kg)	70 do 90 g",
zooart-3060-0,7613032233051,"Purina Cat Chow Special Care Sterilised 15kg Skład

Zboża (39% pełnoziarniste*)
Mięso i produkty pochodzenia zwierzęcego (20%**)
Roślinne ekstrakty białkowe
Oleje i tłuszcze
Produkty pochodzenia roślinnego (2.7% suszona pulpa buraczana, 0.07% suszona pietruszka - odpowiednik 0.4% pietruszki*)
Warzywa* (2% suszony korzeń cykorii, 0.07% suszona marchew - odpowiednik 0.4% marchwi, 0.07% suszony szpinak - odpowiednik 0.4% szpinaku)
Składniki mineralne
Drożdże* (0.3%)
Analiza Składu

Białko 35.0%
Oleje i tłuszcze 9.0%
Popiół surowy 7.5%
Włókno surowe 3.5%
Dodatki

Wit. A: 800
Wit. D3: 111
Wit. E: 212
Tauryna: 364
Siarczan żelaza (II)
Monohydrat: (Fe: 9,7)
Bezwodny jodan wapnia: (I: 0,2)
Pentahydrat siarczanu miedzi (II): (Cu: 0,7)
Jednowodny siarczan manganu: (Mn: 1,3)
Jednowodny siarczan cynku: (Zn: 13)
Aromaty
Dawkowanie

Wielkość kota	Dzienna dawka
(g/dzień)
Mały (2 do 4 kg)	35 do 60 g
Średni (4 do 6 kg)	70 do 90 g",
zooart-40613-0,7613037031393,"Purina Cat Chow Hairball Karma Z Kurczakiem I Zieloną Fasolką W Sosie 85g Skład

Mięso i produkty pochodzenia zwierzęcego (w tym kurczak 4%)
Roślinne ekstrakty białkowe
Ryby i produkty rybne
Składniki mineralne
Warzywa (0.9% odwodnionej zielonej fasolki, odpowiada 8% zielonej fasolki)
Produkty pochodzenia roślinnego
Cukry
Drożdże
Analiza Składu

Wilgotność: 78,0%
Białko: 13%
Oleje i tłuszcze surowe: 3,2%
Popiół surowy:2,3%
Włókno surowe: 0,6%
Dodatki

Wit. A: 800
Wit. D3: 111
Wit. E: 212
Tauryna: 364
Siarczan żelaza (II)
Monohydrat: (Fe: 9,7)
Bezwodny jodan wapnia: (I: 0,2)
Pentahydrat siarczanu miedzi (II): (Cu: 0,7)
Jednowodny siarczan manganu: (Mn: 1,3)
Jednowodny siarczan cynku: (Zn: 13)
Aromaty
Dawkowanie

Kotu o wadze 4 kg podawaj 3 saszetki dziennie w co najmniej 2 oddzielnych posiłkach.

Indywidualne zapotrzebowanie może się różnić, a ilość podawanej karmy powinna być odpowiednio dostosowana, aby utrzymać prawidłową masę ciała Twojego kota.",
zooart-40614-0,7613037025545,"Purina Cat Chow Kitten Karma Z Jagnięciną I Cukinią W Sosie 85g Skład

Mięso i produkty pochodzenia zwierzęcego (w tym jagnięcina 4%)
Roślinne ekstrakty białkowe
Ryby i produkty rybne
Składniki mineralne
Warzywa (0.9% odwodnionej cukinii, odpowiada 8% cukinii)
Produkty pochodzenia roślinnego
Cukry
Drożdże
Naturalne składniki
Przygotowanie i stosowanie
Analiza Składu

Wilgotność: 78%
Białko: 13,5%
Oleje i tłuszcze surowe: 3,2%
Popiół surowy: 2,3%
Włókno surowe: 0,6%
Dodatki

Wit. A: 1380
Wit. D3: 192
Wit. E: 308
Tauryna: 629
Siarczan żelaza (II)
Monohydrat: (Fe: 16)
Bezwodny jodan wapnia: (I: 0,4)
Pentahydrat siarczanu miedzi (II): (Cu: 1,2)
Jednowodny siarczan manganu: (Mn: 2,3)
Jednowodny siarczan cynku: (Zn: 24)
Aromaty
Dawkowanie

Podawaj 2-3 posiłki dziennie lub według uznania w temperaturze pokojowej: 6-12 tydzień życia: od 1 do 4 saszetek; 12-26 tydzień życia: od 2 do 5 saszetek; 26-52 tydzień życia: od 5 do 3 saszetek. Każdy kot ma inne potrzeby, które są zależne od jego poziomu aktywności oraz kondycji ciała, dlatego ilość podawanego jedzenia oraz pory posiłków wymagają indywidualnego dostosowania. ",
zooart-40615-0,7613037025507,"Purina Cat Chow Sterilised Karma Z Jagnięciną i Zieloną Fasolką W Sosie 85g Skład

Mięso i produkty pochodzenia zwierzęcego (w tym jagnięcina 4%)
Roślinne ekstrakty białkowe
Ryby i produkty rybne
Składniki mineralne
Warzywa (0.9% odwodnionej zielonej fasolki, odpowiada 8% zielonej fasolki)
Produkty pochodzenia roślinnego
Cukry
Drożdże
Analiza Składu

Wilgotność: 78%
Białko: 13,5%
Tłuszcz surowy: 3%
Popiół surowy: 2,3%
Włókno surowe: 0,6%
Dodatki

Wit. A: 1000
Wit. D3: 139
Wit. E: 283
Tauryna: 455
Siarczan żelaza (II)
Monohydrat: (Fe: 12)
Bezwodny jodan wapnia: (I: 0,3)
Pentahydrat siarczanu miedzi (II): (Cu: 0,9)
Jednowodny siarczan manganu: (Mn: 1,6)
Jednowodny siarczan cynku: (Zn: 17)
Aromaty
Dawkowanie

Kotu o wadze 4 kg podawaj 3 saszetki dziennie w co najmniej 2 oddzielnych posiłkach.

Indywidualne zapotrzebowanie może się różnić, a ilość podawanej karmy powinna być odpowiednio dostosowana, aby utrzymać prawidłową masę ciała Twojego kota.",
zooart-43075-0,7613035394131,"Purina Cat Chow Special Care Sensitive 1,5kg  Skład

Zboża (40% pełnoziarniste*)
Mięso i produkty pochodzenia zwierzęcego
Ryby i produkty rybne (20%**)
Roślinne ekstrakty białkowe
Oleje i tłuszcze
Produkty pochodzenia roślinnego (2.7% suszona pulpa buraczana, 0.07% suszona pietruszka - odpowiednik 0.4% pietruszki*)
Warzywa* (2% suszony korzeń cykorii, 0.07% suszona marchew - odpowiednik 0.4% marchwi, 0.07% suszony szpinak - odpowiednik 0.4% szpinaku)
Składniki mineralne
Drożdże* (0.3%)
Analiza Składu

Białko 32.0%
Oleje i tłuszcze surowe 11.0%
Kwasy tłuszczowe Omega-3 0.2%
Kwasy tłuszczowe Omega-6 1.8%
Popiół surowy 7.5%
Włókno surowe 2.5%
Dodatki

Wit A: 13500
Wit D3: 1 150
Wit E: 100
Fe (E1): 50
I (E2): 1,1
Cu (E4): 9
Mn (E5): 5
Zn (E6): 70
Se (E8): 0,05
Dawkowanie

Wielkość kota	Dzienna dawka
(g/dzień)
Mały (2 do 4 kg)	35 do 70 g
Średni (4 do 6 kg)	70 do 105 g",
zooart-43078-0,5997204514189,"Purina Cat Chow Adult Salmon 1,5kg  Skład

Zboża
Mięso i produkty pochodzenia zwierzęcego
Ekstrakty z białka roślinnego (min. 2% soi)
Oleje i tłuszcze (min. 0,006% ekstraktu z rozmarynu)
Ryby i produkty pochodzenia rybnego (min. 4% łososia i min. 4% tuńczyka)
Produkty pochodzenia roślinnego (min. 0,05% mączki rzepakowej)
Warzywa (min. 0,5% marchewki, min. 0,5% szpinaku, min. 0,2% pietruszki, min. 0,5% cykorii)
Składniki mineralne
Drożdże
Analiza Składu

Białko całkowite 34%
Tłuszcz całkowity 12%
Popiół surowy 8%
Włókno surowe 3%
Wapń 1,3%
Fosfor 1,3%
Siarczan miedzi (miedź 8 mg/kg)
Dodatki

Wit A: 13000
Wit D3: 1 100
Wit E: 95
Fe (E1): 50
I (E2): 0,9
Cu (E4): 8
Mn (E5): 5
Zn (E6): 70
Se (E8): 0,04
Dawkowanie

Rasa kota

waga

g/dzień

mały

2-3kg

35-50g

średni

3-4,5kg

50-80g

duży

4,5-6kg

80-105g

",
zooart-43523-0,7613037025521,"Purina Cat Chow Sensitive Karma Z Łososiem I Cukinią W Sosie 85g Skład

Mięso i produkty pochodzenia zwierzęcego
Roślinne ekstrakty białkowe
Ryby i produkty rybne (w tym łosoś 4%)
Składniki mineralne
Warzywa (0.9% odwodnionej cukinii, odpowiednik 8% cukinii)
Produkty pochodzenia roślinnego
Cukry
Drożdże
Analiza Składu

Wilgotność: 78%
Białko: 13%
Tłuszcz surowy: 3,2%
Popiół surowy: 2,3%
Włókno surowe: 0,6%
Dodatki

Wit. A: 1000
Wit. D3: 139
Wit. E: 193mg/kg:
Tauryna: 455
Siarczan żelaza (II),
Monohydrat: (Fe: 12)
Bezwodny jodan wapnia: (I: 0,3)
Pentahydrat siarczanu miedzi (II): (Cu: 0,9)
Jednowodny siarczan manganu: (Mn: 1,6)
Jednowodny siarczan cynku: (Zn: 17)
Aromaty
Dawkowanie

Kotu o wadze 4 kg podawaj 3 saszetki dziennie w co najmniej 2 oddzielnych posiłkach.

Indywidualne zapotrzebowanie może się różnić, a ilość podawanej karmy powinna być odpowiednio dostosowana, aby utrzymać prawidłową masę ciała Twojego kota. ",
zooart-43524-0,7613037025569,"Purina Cat Chow Sterilised Karma Z Kurczakiem I Bakłażanem W Sosie 85g Skład

Mięso i produkty pochodzenia zwierzęcego (w tym kurczak 4%)
Roślinne ekstrakty białkowe
Ryby i produkty rybne
Składniki mineralne
Warzywa (0,9% odwodnionego bakłażana - odpowiednik 8% bakłażana)
Produkty pochodzenia roślinnego
Cukry
Drożdże
Analiza Składu

Wilgotność: 78,0%
Białko:13%
Oleje i tłuszcze surowe: 3,2%
Popiół surowy:2,3%
Włókno surowe: 0,6%
Dodatki

Wit. A: 1000
Wit. D3: 139
Wit. E: 283
Tauryna: 455
Siarczan żelaza (II), monohydrat: (Fe: 12)
Bezwodny jodan wapnia: (I: 0,3)
Pentahydrat siarczanu miedzi (II): (Cu: 0,9)
Jednowodny siarczan manganu: (Mn: 1,6)
Jednowodny siarczan cynku: (Zn: 17)
Aromaty
Dawkowanie

Kotu o wadze 4 kg podawaj 3 saszetki dziennie w co najmniej dwóch oddzielnych posiłkach.
Indywidualne zapotrzebowanie może się różnić, a ilość podawanej karmy powinna być odpowiednio dopasowana, aby utrzymać prawidłową masę ciała kota.",
zooart-49562-0,7613037025484,"Purina Cat Chow Sterilised Karma Z Jagnięciną I Zieloną Fasolką W Sosie 85g Skład

Mięso i produkty pochodzenia zwierzęcego (w tym jagnięcina 4%)
Roślinne ekstrakty białkowe
Ryby i produkty rybne
Składniki mineralne
Warzywa (odwodniona zielona fasolka 0.9%, odpowiada 8,1% zielonej fasolki)
Składniki pochodzenia roślinnego
Cukry
Drożdże
Analiza Składu

Wilgotność: 78,0%
Białko: 13%
Oleje i tłuszcze surowe: 3,2%
Popiół surowy: 2,3%
Włókno surowe: 0,6%
Dodatki

Wit. A: 1000
Wit. D3: 139
Wit. E: 283mg/kg
Tauryna: 455
Siarczan żelaza (II)
Monohydrat: (Fe: 12)
Bezwodny jodan wapnia: (I: 0,3)
Pentahydrat siarczanu miedzi (II): (Cu: 0,9)
Jednowodny siarczan manganu: (Mn: 1,6)
Jednowodny siarczan cynku: (Zn: 17)
Aromaty
Dawkowanie

Kotu o wadze 4 kg podawaj 3 saszetki dziennie w co najmniej 2 oddzielnych posiłkach.

Indywidualne zapotrzebowanie może się różnić, a ilość podawanej karmy powinna być odpowiednio dostosowana, aby utrzymać prawidłową masę ciała Twojego kota.",
zooart-49564-0,7613036595087,"Purina Cat Chow Adult Jagnięcina I Zielona Fasolka 85g  Skład

Mięso i produkty pochodzenia zwierzęcego (w tym jagnięcina 4%)
Roślinne ekstrakty białkowe, ryby i produkty rybne
Składniki mineralne
Warzywa (0,8% suszonej zielonej fasoli - odpowiednik 7% zielonej fasoli)
Cukry
Drożdże
Analiza Składu

Wilgotność 82%
Białko 11,5%
Oleje i tłuszcze 2,5%
Popiół 2,5%
Włókno 0,1%
Dodatki

Wit. A: 580 IU/kg
Wit. D3: 89 IU/kg
Wit. E: 13 IU/kg
Tauryna: 360 mg/kg
Jednowodny siarczan żelaza: 20 mg/kg
Bezwodny jodan wapnia: 0.26 mg/kg
Pięciowodny siarczan miedzi: 2.3 mg/kg
Jednowodny siarczan manganu: 4.0 mg/kg
Jednowodny siarczan cynku: 33 mg/kg
Guma kasja 2900 mg/kg
Dawkowanie

Kotu o wadze 4 kg podawaj 3 do 4 saszetek dziennie w co najmniej 2 oddzielnych posiłkach.

Indywidualne zapotrzebowanie może się różnić, a ilość podawanej karmy powinna być odpowiednio dostosowana, aby utrzymać prawidłową masę ciała Twojego kota.",
zooart-7356-0,7613034155139,"Purina Cat Chow Special Care 3w1 1,5kg Skład

Zboża (34% pełnoziarniste*)
Mięso i produkty pochodzenia zwierzęcego (20%**)
Roślinne ekstrakty białkowe
Produkty pochodzenia roślinnego (5.4% suszona pulpa buraczana, 0.07% suszona pietruszka - odpowiednik 0.4% pietruszki*)
Oleje i tłuszcze, warzywa* (2% suszony korzeń cykorii, 0.07% suszona marchew - odpowiednik 0.4% marchwi, 0.07% suszony szpinak - odpowiednik 0.4% szpinaku)
Składniki mineralne
Drożdże* (0.3%)
Analiza Składu

Białko 32.0%
Oleje i tłuszcze 11%
Popiół surowy 7.5%
Włókno surowe 5.5%
Dodatki

Wit. A: 14000
Wit. D3: 1150
Wit. E: 100
Bezwodny jodan wapnia: 2.6
Pięciowodny siarczan miedzi: 39
Jednowodny siarczan manganu: 17
Jednowodny siarczan cynku: 200
Selenin sodu: 0.2
Wit. grupy B: 120
Przeciwutleniacze
Dawkowanie

Wielkość kota	Dzienna dawka
(g/dzień)
Mały (2 do 4 kg)	35 do 70
Średni (4 do 6 kg)	70 do 110",
zooart-3052-0,5997204514424,"Purina Cat Chow Special Care Urinary Tract Health 15kg Skład

Zboża (42% pełnoziarniste*)
Mięso i produkty pochodzenia zwierzęcego (20%**)
Roślinne ekstrakty białkowe
Oleje i tłuszcze (0.7% olej rybi)
Produkty pochodzenia roślinnego (2.7% suszona pulpa buraczana, 0.07% suszona pietruszka - odpowiednik 0.4% pietruszki*)
Warzywa* (2% suszony korzeń cykorii, 0.07% suszona marchew - odpowiednik 0.4% marchwi, 0.07% suszony szpinak - odpowiednik 0.4% szpinaku)
Składniki mineralne
Drożdże* (0.3%)
Analiza Składu

Białko 32 %
Oleje i tłuszcze 11.0%
Popiół surowy 7.5%
Włókno surowe 5.5%
Dodatki

Witamina A (17000 j.m./kg)
Witamina D3 (1410 j.m./kg)
Witamina E (120 j.m./kg)
Siarczan żelaza jednowodny (195 mg/kg)
Jodan wapnia bezwodny (3,2 mg/kg)
Siarczan miedzi pięciowodny (47 mg/kg)
Siarczan manganu jednowodny (21 mg/kg)
Siarczan cynku jednowodny (245 mg/kg)
Selenin sodu (0,3 mg/kg)
Witaminy B (150 mg/kg)
Przeciwutleniacze
Dawkowanie

Wielkość kota	Dzienna dawka
(g/dzień)
Mały (2 do 4 kg)	35 do 70 g
Średni (4 do 6 kg)	70 do 105 g",
zooart-7483-0,7613034153746,"Purina Cat Chow Special Care 3w1 15kg Skład

Zboża (34% pełnoziarniste*)
Mięso i produkty pochodzenia zwierzęcego (20%**)
Roślinne ekstrakty białkowe
Produkty pochodzenia roślinnego (5.4% suszona pulpa buraczana, 0.07% suszona pietruszka - odpowiednik 0.4% pietruszki*)
Oleje i tłuszcze
Warzywa* (2% suszony korzeń cykorii, 0.07% suszona marchew - odpowiednik 0.4% marchwi, 0.07% suszony szpinak - odpowiednik 0.4% szpinaku)
Składniki mineralne
Drożdże* (0.3%)
Analiza Składu

Białko 32.0%
Oleje i tłuszcze 11.05
Popiół surowy 7.5%
Włókno surowe 5.5%
Dodatki

Wit. A: 14000
Wit. D3: 1150
Wit. E: 100
Bezwodny jodan wapnia: 2.6
Pięciowodny siarczan miedzi: 39
Jednowodny siarczan manganu: 17
Jednowodny siarczan cynku: 200
Selenin sodu: 0.2
Wit. grupy B: 120
Przeciwutleniacze
Dawkowanie

Wielkość kota	Dzienna dawka
(g/dzień)
Mały (2 do 4 kg)	35 do 70
Średni (4 do 6 kg)	70 do 110",
zooart-21702-0,7613036595063,"Purina Cat Chow Adult Łosoś I Zielona Fasolka 85g Skład

Mięso i produkty pochodzenia zwierzęcego
Roślinne ekstrakty białkowe
Ryby i produkty rybne (w tym łosoś 4%)
Składniki mineralne
Warzywa (0.8% suszonej zielonej fasolki - odpowiednik 7% zielonej fasolki)
Cukry
Drożdże
Naturalne składniki
Analiza Składu

Wilgotność: 82%
Białko: 11.5%
Oleje i tłuszcze surowe: 2.5%
Popiół surowy: 2.5%
Włókno surowe: 0.1%
Dodatki

Wit. A: 580 IU/kg
Wit. D3: 89 IU/kg
Wit. E: 13 mg/kg
Tauryna: 360 mg/kg
Jednowodny siarczan żelazawy: 20 mg/kg
Bezwodny jodan wapnia: 0,26 mg/kg
Pięciowodny siarczan miedzi: 2,3 mg/kg
Jednowodny siarczan manganu: 4,0 mg/kg
Jednowodny siarczan cynku: 33 mg/kg
Guma kasja: 2900 mg/kg
Dawkowanie

Kotu o wadze 4 kg podawaj 3 do 4 saszetek dziennie w co najmniej 2 oddzielnych posiłkach.",
zooart-49481-0,,zestaw,
zooart-51395-0,7613036595049,"Purina Cat Chow Adult Kurczak I Cukinia 85g Skład

Mięso i produkty pochodzenia zwierzęcego (w tym kurczak 4%)
Roślinne ekstrakty białkowe
Ryby i produkty rybne*
Składniki mineralne
Warzywa* (0,9% suszonej cukinii - odpowiednik 8,1% cukinii)
Cukry
Drożdże*
Analiza Składu

Wilgotność: 82%
Białko: 11,5%
Oleje i tłuszcze surowe: 2,5%
Popiół surowy: 2,5%
Włókno surowe: 0,1%
Dodatki

Wit. A: 580 IU/kg
Wit. D3: 89 IU/kg
Wit. E: 13 IU/kg
Tauryna: 360 mg/kg
Jednowodny siarczan żelaza: 20 mg/kg
Bezwodny jodan wapnia: 0.26 mg/kg
Pięciowodny siarczan miedzi: 2.3 mg/kg
Jednowodny siarczan manganu: 4.0 mg/kg
Jednowodny siarczan cynku: 33 mg/kg
Guma kasja 2900 mg/kg
Dawkowanie

Kotu o wadze 4 kg podawaj 3 do 4 saszetek dziennie, najlepiej w co najmniej 2 oddzielnych posiłkach.",
zooart-51396-0,7613036595025,"Purina Cat Chow Adult Wołowina Z Bakłażanem 85g Skład

Mięso i produkty pochodzenia zwierzęcego (w tym wołowina* 4%)
Roślinne ekstrakty białkowe
Ryby i produkty rybne*
Produkty pochodzenia roślinnego
Składniki mineralne
Warzywa* (0.9% odwodnionego bakłażana, odpowiednik 8% bakłażana)
Cukry
Drożdże*
Analiza Składu

Wilgotność: 82%
Białko: 11,5%
Oleje i tłuszcze surowe: 2,5%
Popiół surowy: 2,5%
Włókno surowe: 0,1%
Dodatki

Wit. A: 580 IU/kg
Wit. D3: 89 IU/kg
Wit. E: 13 IU/kg
Tauryna: 360 mg/kg
Jednowodny siarczan żelaza: 20 mg/kg
Bezwodny jodan wapnia: 0.26 mg/kg
Pięciowodny siarczan miedzi: 2.3 mg/kg
Jednowodny siarczan manganu: 4.0 mg/kg
Jednowodny siarczan cynku: 33 mg/kg
Guma kasja 2900 mg/kg
Dawkowanie

Kotu o wadze 4 kg podawaj 3 do 4 saszetek dziennie, najlepiej w co najmniej dwóch oddzielnych posiłkach.",
zooart-51585-0,7613287293510,"Purina Cat Chow Special Care Urinary Tract Health 1,5kg + Saszetki 2x85g GRATIS Skład

Zboża (42% pełnoziarniste*)
Mięso i produkty pochodzenia zwierzęcego (20%**)
Roślinne ekstrakty białkowe
Oleje i tłuszcze (0.7% olej rybi)
Produkty pochodzenia roślinnego (2.7% suszona pulpa buraczana, 0.07% suszona pietruszka - odpowiednik 0.4% pietruszki*)
Warzywa* (2% suszony korzeń cykorii, 0.07% suszona marchew - odpowiednik 0.4% marchwi, 0.07% suszony szpinak - odpowiednik 0.4% szpinaku)
Składniki mineralne
Drożdże* (0.3%)
Saszetka z kurczakiem i cukinią:

Mięso i produkty pochodzenia zwierzęcego (w tym kurczak 4%)
Roślinne ekstrakty białkowe
Ryby i produkty rybne
Składniki mineralne
Warzywa (0,9% suszonej cukinii - odpowiednik 8% cukinii)
Cukry
Drożdże
Saszetka z jagnięciną i zieloną fasolką:

Mięso i produkty pochodzenia zwierzęcego (w tym jagnięcina 4%)
Roślinne ekstrakty białkowe
Ryby i produkty rybne
Składniki mineralne
Warzywa (0,8% suszonej zielonej fasoli - odpowiednik 7% zielonej fasoli)
Cukry
Drożdże
Analiza Składu

Białko 32.05
Oleje i tłuszcze 11.0%
Popiół surowy 7.5%
Włókno surowe 5.5%
Saszetka z kurczakiem i cukinią:

Wilgotność 82%
Białko 11,5%
Oleje i tłuszcze 2,5%
Popiół 2,5%
Włókno 0,1%
Saszetka z jagnięciną i zieloną fasolką:

Wilgotność 82%
Białko 11,5%
Oleje i tłuszcze 2,5%
Popiół 2,5%
Włókno 0,1%
Dodatki

Witamina A (17000 j.m./kg)
Witamina D3 (1410 j.m./kg)
Witamina E (120 j.m./kg)
Siarczan żelaza jednowodny (195 mg/kg)
Jodan wapnia bezwodny (3,2 mg/kg)
Siarczan miedzi pięciowodny (47 mg/kg)
Siarczan manganu jednowodny (21 mg/kg)
Siarczan cynku jednowodny (245 mg/kg)
Selenin sodu (0,3 mg/kg)
Witaminy B (150 mg/kg)
Przeciwutleniacze
Saszetka z kurczakiem i cukinią:

Wit. A: 580 IU/kg
Wit. D3: 89 IU/kg
Wit. E: 13 IU/kg
Tauryna: 360 mg/kg
Jednowodny siarczan żelaza: 20 mg/kg
Bezwodny jodan wapnia: 0.26 mg/kg
Pięciowodny siarczan miedzi: 2.3 mg/kg
Jednowodny siarczan manganu: 4.0 mg/kg
Jednowodny siarczan cynku: 33 mg/kg
Guma kasja 2900 mg/kg
Saszetka z jagnięciną i zieloną fasolką:

Wit. A: 580 IU/kg
Wit. D3: 89 IU/kg
Wit. E: 13 IU/kg
Tauryna: 360 mg/kg
Jednowodny siarczan żelaza: 20 mg/kg
Bezwodny jodan wapnia: 0.26 mg/kg
Pięciowodny siarczan miedzi: 2.3 mg/kg
Jednowodny siarczan manganu: 4.0 mg/kg
Jednowodny siarczan cynku: 33 mg/kg
Guma kasja 2900 mg/kg
Dawkowanie

Wielkość kota	Dzienna dawka
(g/dzień)
Mały (2 do 4 kg)	35 do 70 g
Średni (4 do 6 kg)	70 do 105 g",
